Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
20/08/1993,Trossero,local,empate,1,1,Peñarol (Uruguay),8vo de Copa Conmebol 1993,Tomás A. Ducó,Eduardo Gamboa,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Sebastián Brítez; Marcelo Ledesma (Mario Conti), Walter De Felippe, Víctor Delgado y Hugo Morales; Walter Pelletti y Rodolfo Flores.","Carlos Díaz; Gustavo Da Silva, Nelson Gutiérrez, Augusto Consani y Álvaro Marenco; Camilo Lauria, Gustavo Rehermann, Diego Ciappesoni y Andrée González (89 Boris Acuña); Gustavo Ferreyra y Heberley Sosa (80 Antonio Pacheco).",foto,55 GOL Gustavo Rehermann (PEÑ)</br>82 GOL Walter Pelletti (HUR),45,90,0,0
11/09/1993,Trossero,visitante,empate,0,0,Gimnasia y Esgrima (La Plata),1° fecha del Campeonato Apertura 1993,Jorge Luis Hirschi (La Plata),Miguel Scime,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Sebastián Brítez; Marcelo Ledesma, Walter De Felippe, Víctor Delgado y Hugo Morales; Walter Pelletti (79 Sergio Arias) y Jorge Cruz.","Enzo Noce; Guillermo Sanguinetti, Pablo Morant, Darío Ortiz y Serio Dopazo; Pablo Fernández, José Bianco, Fabián Vázquez y Gustavo Barros Schelotto (86 Sergo Stachiotti); Guillermo Barros Schelotto (76 Fernando Galetti) y Hugo Guerra.",foto,1° Tiempo: Gimnasia 0x0 Huracán,45,90,0,0
19/09/1993,Trossero,local,victoria,2,0,Boca Juniors,2° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Javier Castrilli,"Marcos Gutiérrez; Humberto Váttimos (22 Dante Unali), Pedro Barrios, César Couceiro y Sebastián Brítez; Marcelo Ledesma, Walter De Felippe, Víctor Delgado y Hugo Morales; Walter Pelletti (70 Silvio Andrade) y Jorge Cruz.","Carlos Navarro Montoya; Alejandro Giuntini (68 Carlos Tapia), Juan E Simón, Carlos Mac Allister y Diego Soñora (78 Alberto Carranza); Julio Saldaña, Alejandro Peralta, Alberto Márcico y Rubén Da Silva; Sergio Martínez y Alberto Acosta.",foto,27 GOL Pedro Barrios (HUR) -penal-</br>46 EXP Marcelo Ledesma (HUR)</br>89 GOL Víctor Delgado (HUR) -penal-,45,90,0,0
26/09/1993,Trossero,local,derrota,0,1,Vélez Sarsfield,3° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Aníbal Hay,"Marcos Gutiérrez; Sebastián Brítez, Pedro Barrios, César Couceiro y Dante Unali; Juan A Barbas (63 Gabriel Amato), Walter De Felippe, Víctor Delgado y Hugo Morales; Walter Pelletti (80 Sergio Arias) y Jorge Cruz.","José Chilavert; Héctor Almandoz, Roberto Trotta, Víctor Sotomayor y Raúl Cardozo; José Basualdo, Marcelo Gómez, Christian Bassedas y Patricio Camps; Mariano Armentano y José Flores (9 Esteban González (73 Walter Pico)).",foto,61 GOL José Basualdo (VSA)</br>88 EXP Christian Bassedas (VSA)</br>89 EXP Pedro Barrios (HUR),45,90,0,0
30/09/1993,Trossero,visitante,derrota,1,2,River Plate,4° fecha del Campeonato Apertura 1993,Monumental,Luis Oliveto,"Marcos Gutiérrez; Sebastián Brítez, César Couceiro (27 Gabriel Rinaldi), Hugo Corbalán y Dante Unali; Walter De Felippe, Silvio Andrade (41 Juan A Barbas), Víctor Delgado y Hugo Morales; Sergio Arias y Jorge Cruz.","Sergio Goycochea; Hernán Díaz, Guillermo Rivarola, Leonardo Astrada y Pablo Lavallen; Julio Toresani, José Villarreal, Ariel Ortega (64 Facundo Villalba) y Claudio Rojas (57 Sergio Berti); Ramón Medina Bello y Walter Silvani.",foto,44 GOL Jorge Cruz (HUR)</br>47 GOL Ramón Medina Bello (RPL) -cabezazo-</br>65 LES Sergio Arias (HUR)</br>67 EXP Sergio Berti (RPL)</br>84 GOL Facundo Villalba (RPL),45,90,0,0
10/10/1993,Trossero,local,derrota,0,1,Gimnasia y Tiro (Salta),5° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Juan C. Biscay,"Marcos Gutiérrez; Sebastián Brítez, Pedro Barrios, Hugo Corbalán y Dante Unali; Walter De Felippe, Rogger Morales, Víctor Delgado y Hugo Morales; Walter Pelletti (33 Daniel Jiménez) y Gabriel Amato.","Claudio Mele; Walter Díaz, Héctor Cejas, Carlos Russo y Carlos Enrique; José Soto, Pedro Guiberguis (53 Gustavo Zalazar), Marcelo Herrera y Rolando González; Alfredo González y Miguel Amaya (82 Gustavo Onaindía).",foto,87 GOL Marcelo Herrera (GYT),45,90,0,0
17/10/1993,Trossero,visitante,derrota,0,1,Belgrano (Córdoba),6° fecha del Campeonato Apertura 1993,Chateau Carreras (Córdoba),Luis Pasturenzi,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Sebastián Brítez; Marcelo Ledesma (82 Daniel Jiménez), Walter De Felippe (63 Juan A Barbas), Víctor Delgado y Hugo Morales; Gabriel Amato y Jorge Cruz.","Fabián Cancelarich; Nelson Rosané, Ariel Cuffaro Russo, José Cuciuffo y Marcelo Flores; Claudio Benetti (80 Pablo Bocco), Daniel Primo, Luis Sosa (74 Daniel Alonso) y Jorge Acuña; Víctor Ferreyra y Javier Arbarello.",foto,34 GOL Pedro Barrios (BEL) -en contra-</br>34 Suspendido por falta de luz -continúa el 17/10/1993-,45,90,0,0
31/10/1993,Trossero,local,empate,1,1,Ferro C. Oeste,7° fecha del Campeonato Apertura 1993,Caballito,Javier Castrilli,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Sebastián Brítez; Marcelo Ledesma, Juan A Barbas, Víctor Delgado y Hugo Morales (61 Jorge Cruz); Walter Pelletti y Gabriel Amato (80 Walter De Felippe).","Germán Burgos; Víctor Molina, Roberto Ayala, Luis Santillán y Oscar Garré; Jorge Cordon, Sergio Mandrini (87 Fabio Radaelli), Miguel Vargas y José Forte; Humberto Biazotti y Facundo Sava (52 Martín De Lorenzo).",foto,20 GOL Roberto Ayala (FCO) -cabezazo-</br>67 GOL Walter Pelletti (HUR) -cabezazo-</br>88 DES Oscar Garré (FCO) -penal desviado-,45,90,0,0
07/11/1993,Trossero,visitante,empate,1,1,Lanús,8° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Jorge Vigliano,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Sebastián Brítez; Marcelo Ledesma (46 Sergio Arias), Juan A Barbas, Víctor Delgado y Hugo Morales; Walter Pelletti y Gabriel Amato (78 Jorge Cruz).","Marcelo Ojeda; César Loza, Néstor Fabbri, Gabriel Schurrer y Armando González; Walter Lemma (46 Daniel Peinado), Fernando Galetto, Néstor González y Darío Cabrol (78 Germán Cáceres); Fernando Di Carlo y Miguel Gambier.",foto,33 GOL Miguel Gambier (LAN)</br>45 GOL Hugo Morales (HUR),45,90,0,0
12/11/1993,Trossero,local,empate,2,2,Racing Club,9° fecha del Campeonato Apertura 1993,El Cilindro,Roberto Ruscio,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Sebastián Brítez; Juan A Barbas (46 Javier López), Walter De Felippe, Víctor Delgado y Hugo Morales; Walter Pelletti (46 Sergio Arias) y Gabriel Amato.","Carlos Roa; Jorge Reinoso, Carlos Galván, Javier Sanguinetti y Sergio Míguez; Claudio Marini (65 Juan R Fleita), Fernando Quiroz, Adrián De Vicente y Mariano Dalla Líbera; Claudio García y Claudio López.",foto,11 ATA Mariano Dalla Líbera (RAC) -ataja Gutiérrez-</br>40 GOL Jorge Reinoso (RAC)</br>48 GOL Pedro Barrios (HUR) -penal-</br>56 GOL Gabriel Amato (HUR)</br>89 GOL Claudio García (RAC),45,90,0,0
21/11/1993,Trossero,visitante,victoria,3,1,Estudiantes (La Plata),10° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Juan C. Loustau,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán, Dante Unali, Javier López, Walter De Felippe, Juan A Barbas, Hugo Morales, Sergio Arias y Gabriel Amato.","Gastón Sessa; Alberto Boggio (75 Freddy Vera), Pablo Erbín, Juan M Fontana y Nelson Cabrera; Claudio París, Carlos Cenci (33 Marcos Lorenzo), Rubén Capria y Gabriel González; Adrián Paz y Martín Palermo.",foto,36 GOL Sergio Arias (HUR) -cabezazo-</br>38 EXP Adrián Paz (ELP)</br>39 ATA Pedro Barrios -ataja Sessa-</br>44 GOL Hugo Morales (HUR)</br>63 GOL Rubén Capria (ELP)</br>77 GOL Walter De Felippe (HUR),45,90,0,0
28/11/1993,Trossero,local,derrota,0,1,San Lorenzo de Almagro,11° fecha del Campeonato Apertura 1993,José Amalfitani,Francisco Lamolina,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Dante Unali (71 Sebastián Brítez); Javier López, Walter De Felippe, Víctor Delgado y Hugo Morales; Sergio Arias (86 Juan A Barbas) y Gabriel Amato.","Oscar Passet; Flavio Zandoná, Alejandro Simionato, Néstor Lorenzo y Mario Escudero; Carlos Netto, Fabián Carrizo, Néstor Gorosito y Roberto García (62 Rubén Rossi); Eduardo Bennett y Luis Artime (87 Marcelo Maydana).",foto,79 EXP Hugo Corbalán (HUR)</br>89 GOL Marcelo Maydana (SLA),45,90,0,0
02/12/1993,Trossero,visitante,empate,1,1,Newell's Old Boys (Rosario),12° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Mario Gallina,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Sebastián Brítez; Javier López, Walter De Felippe (77 Rubén Palavecino), Víctor Delgado y Hugo Morales; Sergio Arias (46 Walter Pelletti) y Gabriel Amato.","Norberto Scoponi; Fabián Basualdo, Alberto Gallucci, Mauricio Pochettino y Fabián Garfagnoli; Gerardo Martino (71 Diego Castagno Suárez), Juan M Llop, Alfredo Berti, Rodolfo Aquino y Diego Maradona (36 Diego Garay) y Cristian Ruffini.",foto,13 GOL Rodolfo Aquino (NOB) -cabezazo-</br>77 GOL Walter Pelletti (HUR),45,90,0,0
05/12/1993,Crosta,local,victoria,2,0,Español,13° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Atilio Sanabria,"Marcos Gutiérrez; Sebastián Brítez, César Couceiro, Hugo Corbalán y Dante Unali; Humberto Váttimos (50 Marcelo Ledesma), Pedro Barrios, Víctor Delgado y Hugo Morales; Walter Pelletti (79 Mario Conti) y Gabriel Amato.","Pedro Catalano; José Batista, Eduardo Fuentes, Rafael Luongo y Sergio Zanetti; Pablo Michelini, Ramón Castro, José Barrella (85 Gustavo Topacio) y Nelson Agoglia; Gustavo Spallina (55 Marcelo Caviglia) y José Pochettino.",foto,46 GOL Gabriel Amato (HUR)</br>71 EXP José Pochettino (ESP)</br>82 GOL Sergio Zanetti (HUR) -en contra-,45,90,0,0
09/12/1993,Crosta,local,victoria,2,1,Selección de Bolivia,Amistoso 1993/94,Tomás A. Ducó,Aníbal Hay,"Alejandro Grandi; Sebastián Brítez, César Couceiro, Hugo Corbalán (46 Pedro Barrios) y Dante Unali; Marcelo Ledesma, Juan A Barbas, Javier López (80 Víctor Delgado) y Mario Conti (80 Daniel Jiménez); Walter Pelletti y Gabriel Amato (59 Hugo Morales).","Carlos Trucco; Miguel Rimba, Juan M Peña, Marco Sandy y Cristaldo; Pinedo (83 Borja), Arandía (46 Ríos), Milton Melgar y Ramos (80 Ramiro Castillo); Julio Baldivieso y Jaime Moreno (66 Ramallo).",foto,5 ATA Gabriel Amato (HUR) -ataja Trucco-</br>6 GOL Walter Pelletti (HUR)</br>7 GOL Gabriel Amato (HUR)</br>52 GOL Julio Baldivieso (BOL),45,90,0,0
11/12/1993,Cúper,visitante,derrota,0,5,Platense,14° fecha del Campeonato Apertura 1993,Vicente López,Jorge Vigliano,"Marcos Gutiérrez; Sebastián Brítez, Pedro Barrios, Hugo Corbalán y Dante Unali; Javier López (55 Marcelo Ledesma), Juan A Barbas, Víctor Delgado (75 Mario Conti) y Hugo Morales; Walter Pelletti y Gabriel Amato.","José Miguel; Marcelo Broggi, Daniel Mayo, Sergio Céliz y Daniel Loyola (64 Carlos Moreno); Marcelo Espina, Carlos Amodeo, Daniel Cravero y Diego Bustos; Adrián Mahía (70 Mauricio Hanuch) y Claudio Spontón.",foto,12 GOL Carlos Amodeo (PLA) -cabezazo-</br>42 GOL Marcelo Espina (PLA) -cabezazo-</br>46 GOL Claudio Spontón (PLA) -penal-</br>72 GOL Claudio Spontón (PLA)</br>74 GOL Diego Bustos (PLA),45,90,0,0
19/12/1993,Cúper,local,victoria,3,1,Mandiyú,15° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Juan C. Biscay,"Marcos Gutiérrez; Humberto Váttimos, César Couceiro, Hugo Corbalán y Dante Unali; Marcelo Ledesma, Pedro Barrios, Mario Conti (67 Walter De Felippe) y Hugo Morales; Walter Pelletti y Gabriel Amato.","Roberto Cabrera; Pablo Suárez, Héctor Rodríguez Peña, Luis Caballero y Roberto Lugo (44 Julio Marinilli); Héctor Morán, Hugo Lamadrid, Guido Alvarenga y Rubén Beninca; Arsenio Benítez (46 Alejandro Duré) y José García.",foto,39 GOL Gabriel Amato (HUR)</br>46 GOL Mario Conti (HUR)</br>64 EXP Pedro Barrios (HUR)</br>80 GOL Carlos Duré (MAN)</br>89 GOL Gabriel Amato (HUR),45,90,0,0
26/12/1993,Cúper,visitante,empate,0,0,Rosario Central,16° fecha del Campeonato Apertura 1993,Gigante de Arroyito (Rosario),Juan A. Bava,"Marcos Gutiérrez; Humberto Váttimos, César Couceiro, Hugo Corbalán y Mauricio Pineda; Silvio Andrade, Rogger Morales, Hugo Morales y Walter Pelletti; Gabriel Amato y Mario Conti (46 Víctor Delgado).","Roberto Bonano; Diego Ordoñez, Gustavo Falaschi, Claudio Úbeda y Juan R Jara; Federico Lussenhoff (80 Cristian González), Fernando Forletta, Omar Palma y Marcelo Delgado; Alex Rossi y José Rodríguez.",foto,1° Tiempo: Central 0x0 Huracán,45,90,0,0
06/03/1994,Cúper,local,victoria,2,1,Argentinos Juniors,17° fecha del Campeonato Apertura 1993,Tomás A. Ducó,Hugo Cordero,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Silvio Andrade, Rogger Morales, Víctor Delgado (76 Mario Conti) y Hugo Morales; Walter Pelletti (46 Sergio Arias) y Gabriel Amato.","Faryd Mondragón; Andrés Duarte, Carlos Bustos, Cristian Traverso y Carlos Soca; Roberto Acuña, Damián Facciuto (56 Nicolás Lauria Calvo), Christian Dollberg y Norberto Ortega Sanchez; Gabriel Cedrés y Leonardo Mas (80 Walter Paz).",foto,22 GOL Gabriel Amato (HUR) -cabezazo-</br>27 GOL Gabriel Amato (HUR)</br>47 GOL Norberto Ortega Sánchez (HUR) -penal-,45,90,0,0
09/03/1994,visitante,derrota,1,2,Nacional (Uruguay),Amistoso 1993/94,Parque Central (Montevideo),Larrionda,"Pedro Rómoli; Humberto Váttimos, Pedro Barrios, César Couceiro (72 Gabriel Rinaldi) y Mauricio Pineda; Silvio Andrade, José Fantaguzzi (36 Rogger Morales), Mario Conti y Sergio Arias; Antonio Barijho y Jorge Cruz (29 Hugo Morales).","Seré (46 Alejandro Grandi); Gastán, Badell, Gutiérrez y Domínguez; Lemos (46 Abeijón), Revelez, Vidal González (J González) y Canobbio (46 Rodríguez); Pereira (46 Souza) y Parodi (46 Morena).",foto,12 GOL Canobbio (NAC)</br>67 GOL González (NAC)</br>68 GOL Antonio Barijho (HUR),45,90,0,0
13/03/1994,Cúper,visitante,empate,3,3,Banfield,18° fecha del Campeonato Apertura 1993,Florencio Sola,Roberto Ruscio,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Silvio Andrade (83 Sergio Arias), Rogger Morales, Víctor Delgado y Hugo Morales; Walter Pelletti y Gabriel Amato.","Ángel Comizzo; Javier Zanetti, Damián Benedetti (66 Leonardo Ramos), Alfredo Turdó y Gustavo Maciel; Juan J Rossi, Jorge Jiménez, Fabián Alegre y Julio Cruz (54 Oscar Acosta); Ariel Cozzoni y Raúl Wensel.",foto,8 GOL Juan J Rossi (BAN) -cabezazo-</br>38 GOL Ariel Cozzoni (BAN) -cabezazo-</br>45 GOL Víctor Delgado (HUR)</br>58 GOL Hugo Morales (HUR) -cabezazo-</br>68 GOL Ariel Cozzoni (BAN) -cabezazo-</br>90 GOL Pedro Barrios (HUR) -penal-,45,90,0,0
19/03/1994,Cúper,local,empate,1,1,Independiente,19° fecha del Campeonato Apertura 1993,Caballito,Javier Castrilli,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Silvio Andrade, Rogger Morales, Víctor Delgado y Hugo Morales; Walter Pelletti (79 Sergio Arias) y Antonio Barijho (72 Daniel Jiménez).","Luis Islas; Néstor Craviotto (46 Jorge Gordillo), Pablo Rotchen, José Serrizuela y Juan C Ramírez; Diego Cagna, Hugo Pérez, Daniel Garnero, Hermes Desio (46 Martín Vilallonga) y Walter Parodi y Sebastián Rambert.",foto,20 GOL Daniel Garnero (IND)</br>33 GOL Víctor Delgado (HUR),45,90,0,0
27/03/1994,Cúper,local,empate,2,2,Gimnasia y Esgrima (La Plata),1° fecha del Campeonato Clausura 1994,Tomás A. Ducó,Ángel Sánchez,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán, Mauricio Pineda; Silvio Andrade, Rogger Morales, Víctor Delgado y Hugo Morales; Walter Pelletti y Antonio Barijho (46 Daniel Jiménez).","Javier Lavallén; Guillermo Sanguinetti, Claudio Galvagni, Darío Ortiz y Sergio Dopazo; Pablo Fernández, Andrés Yllana, Daniel Stremiz y Favio Fernández (66 Gustavo Barros Schelotto); Guillermo Barros Schelotto y Fabián Fernández.",foto,12 GOL Hugo Morales (HUR)</br>28 GOL Walter Pelletti (HUR)</br>42 GOL Fabián Fernández (GLP) -cabezazo-</br>49 GOL Fabián Fernández (GLP)</br>54 EXP Silvio Andrade (HUR)</br>56 DES Pedro Barrios (HUR) -penal en el poste-</br>87 EXP Gustavo Barros Schelotto (GLP),45,90,0,0
03/04/1994,Cúper,visitante,derrota,0,2,Boca Juniors,2° fecha del Campeonato Clausura 1994,La Bombonera,Francisco Lamolina,"Marcos Gutiérrez; Humberto Váttimos, César Couceiro, Hugo Corbalán, Mauricio Pineda, Pedro Barrios, Walter Pelletti, Hugo Morales, Víctor Delgado, Daniel Jiménez y Sergio Arias (67 Rodolfo Flores).","Carlos Navarro Montoya; Diego Soñora, Raúl Noriega, Carlos Moya y Carlos Mac Allister; Alejandro Peralta, Alejandro Mancuso, Alberto Márcico (75 Marcelo Tejera) y Rubén Da Silva; Sergio Martínez y Alberto Carranza (55 Alejandro Farias).",foto,12 GOL Alberto Carranza (BJU)</br>58 GOL Sergio Martínez (BJU),45,90,0,0
12/04/1994,Cúper,visitante,victoria,1,0,Vélez Sarsfield,3° fecha del Campeonato Clausura 1994,José Amalfitani,Juan C. Biscay,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Maurico Pineda; Walter Pelletti, Rogger Morales, Víctor Delgado y Hugo Morales; Sergio Arias (79 Rodolfo Flores) y Daniel Jiménez.","Juan C Docabo; Cecilio Galeano, Héctor Almandoz (61 Roberto Pompei), Víctor Sotomayor y Raúl Cardozo; José Basualdo, Marcelo Gómez, Patricio Camps y Christian Bassedas (61 Fernando Pandolfi); José Flores y Esteban González.",foto,56 GOL Víctor Delgado (HUR),45,90,0,0
15/04/1994,Cúper,local,empate,0,0,River Plate,4° fecha del Campeonato Clausura 1994,Tomás A. Ducó,Aníbal Hay,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Rogger Morales, Víctor Delgado (85 Rodolfo Flores), Hugo Morales y Walter Pelletti; Sergio Arias (64 Silvio Andrade) y Daniel Jiménez.","Javier Sodero; Hernán Díaz, Roberto Ayala, Guillermo Rivarola y Ricardo Altamirano; Gustavo Lombardi, Matías Almeyda, Sergio Berti y Facundo Villalba (87 Hernán Raciti); Gabriel Cedres y Hernán Crespo.",foto,61 EXP Rogger Morales (HUR),45,90,0,0
23/04/1994,Cúper,visitante,victoria,1,0,Gimnasia y Tiro (Salta),5° fecha del Campeonato Clausura 1994,Gigante del Norte (Salta),Miguel Scime,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Mauricio Pineda; Silvio Andrade, Claudio Marini, Víctor Delgado y Hugo Morales; Walter Pelletti y Daniel Jiménez (89 Rodolfo Flores).","Ramón Álvarez; Horacio Bidevich, Héctor Cejas, Carlos Castellanos y Cristian Salomón, Marcelo Herrera, Gustavo Onaindía y Rolando González (46 Gustavo Zalazar) y Pedro Guiberguis (82 Javier López) y Pablo Saldaño y Alfredo González.",foto,85 GOL Walter Pelletti (HUR),45,90,0,0
30/04/1994,Cúper,local,derrota,1,3,Belgrano (Córdoba),6° fecha del Campeonato Clausura 1994,Tomás A. Ducó,Juan C. Crespi,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios (77 Rodolfo Flores), Hugo Corbalán y Mauricio Pineda; Claudio Marini (69 Silvio Andrade), Rogger Morales, Hugo Morales y Víctor Delgado; Walter Pelletti y Daniel Jiménez.","Carlos Bossio; Luis Abramovich, Ariel Cuffaro Russo, Marcelo Flores y Nelson Rosané; Claudio Rivadero, Daniel Alonso, Norberto Fernández (88 Sebastián Lencina) y Luis Sosa (59 Claudio Benetti); Javier Arbarello y Marcelo Santoni.",foto,25 GOL Javier Arbarello (BEL)</br>40 GOL Humberto Vattimos (HUR) -tiro libre-</br>50 ATA Nelson Rosané (BEL) -ataja Gutiérrez-</br>75 GOL Claudio Benetti (BEL) -cabezazo-</br>79 GOL Claudio Rivadero (BEL),45,90,0,0
05/05/1994,Cúper,visitante,derrota,0,1,Newell's Old Boys (Rosario),7° fecha del Campeonato Clausura 1994,Parque Independencia (Rosario),Horacio Elizondo,"Marcos Gutiérrez; Humberto Váttimos, Gabriel Rinaldi, César Couceiro y Mauricio Pineda; Claudio Marini (46 Sergio Arias), Rogger Morales (84 Rodolfo Flores), Hugo Morales y Víctor Delgado; Walter Pelletti y Daniel Jiménez.","Norberto Scoponi; Fabián Basualdo, Juan M Llop, Mauricio Pochettino y Gustavo Siviero; Gerardo Martino (46 Diego Garay), Rodolfo Aquino, Alfredo Berti y Marcelo Escudero; Iván Gabrich y Leonardo Biagini (76 Alfredo Mendoza).",foto,21 GOL Leonardo Biagini (NOB)</br>84 EXP Víctor Delgado (HUR)</br>90 EXP Alfredo Mendoza (NOB),45,90,0,0
08/05/1994,Cúper,local,victoria,1,0,Ferro C. Oeste,8° fecha del Campeonato Clausura 1994,Tomás A. Ducó,Atilio Sanabria,"Marcos Gutiérrez; Humberto Váttimos, César Couceiro, Hugo Corbalán y Mauricio Pineda; Mario Conti, Rogger Morales, Hugo Morales y Walter Pelletti; Sergio Arias y Rodolfo Flores.","Germán Burgos; Luis Santillán, Alejandro D Peralta, Víctor Marchesini y Oscar Garré; Marcos Samso (62 Jorge Cordon), Víctor Molina, Sergio Mandrini (62 Facundo Sava) y Víctor López; Mario Pobersnik y José Forte.",foto,11 GOL Rodolfo Flores (HUR),45,90,0,0
15/05/1994,Cúper,visitante,victoria,3,2,Lanús,9° fecha del Campeonato Clausura 1994,La Fortaleza,Carlos Mastrángelo,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, Hugo Corbalán y Mauricio Pineda (54 César Couceiro); Claudio Marini, Rogger Morales, Hugo Morales y Víctor Delgado (90 Mario Conti); Sergio Arias y Rodolfo Flores.","Sergio Protti; César Loza, Ricardo Kuzemka, Gabriel Schurrer y Armando González; Néstor González, Fernando Galetto, Walter Lemma (63 Rodolfo García) y Christian Araujo (46 Ariel López); Martín Vilallonga y Fernando Di Carlo.",foto,17 GOL Rodolfo Flores (HUR)</br>50 GOL Gabriel Schurrer (LAN)</br>65 GOL Rodolfo Flores (HUR)</br>69 GOL Rodolfo Flores (HUR) -penal-</br>87 GOL Ariel López (LAN) -cabezazo-,45,90,0,0
22/05/1994,Cúper,local,victoria,1,0,Racing Club,10° fecha del Campeonato Clausura 1994,Tomás A. Ducó,Luis Pasturenzi,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Hugo Corbalán; Claudio Marini, Rogger Morales, Víctor Delgado y Hugo Morales (88 Sergio Arias); Walter Pelletti y Rodolfo Flores (84 Mario Conti).","Ignacio González; Jorge Reinoso, Gustavo Costas, Abelardo Vallejos y Juan J Distefano; Alejandro Allegue, Fernando Quiroz, Adrián De Vicente y Roberto Galarza (52 Javier Sanguinetti); Claudio García (29 Claudio López) y Juan R Fleita.",foto,49 EXP Abelardo Vallejos (RAC)</br>68 GOL Pedro Barrios (HUR) -cabezazo-,45,90,0,0
29/05/1994,Cúper,visitante,victoria,3,1,Estudiantes (La Plata),11° fecha del Campeonato Clausura 1994,Jorge Luis Hirschi (La Plata),Roberto Ruscio,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Hugo Corbalán; Walter Pelletti, Rogger Morales, Víctor Delgado y Hugo Morales; Sergio Arias (90 Mario Conti) y Rodolfo Flores.","Sebastián Andersen; Diego Capria, Edgardo Prátola, Juan M Fontana y Alberto Boggio; Gonzalo Gaitán, Daniel Pighin (66 Martín Palermo), Gabriel González y Pedro Uliambre (57 Juan S Veron); José Calderon y Víctor Ferreyra.",foto,44 EXP Gabriel González (ELP)</br>61 GOL Hugo Corbalán (HUR)</br>79 GOL Víctor Delgado (HUR)</br>88 GOL Rodolfo Flores (HUR)</br>89 GOL José Calderon (ELP),45,90,0,0
05/06/1994,Cúper,local,victoria,2,1,San Lorenzo de Almagro,12° fecha del Campeonato Clausura 1994,Tomás A. Ducó,Javier Castrilli,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Hugo Corbalán; Claudio Marini, Rogger Morales, Víctor Delgado y Hugo Morales; Walter Pelletti y Rodolfo Flores.","Oscar Passet; Fernando Batista, Oscar Arévalo, Néstor Lorenzo y Mario Escudero (85 Marcelo Maydana); Roberto Monserrat, Fabián Carrizo, Carlos Netto y Roberto García; Claudio Biaggio y Eduardo Bennet (70 Gabriel Rodríguez).",foto,15 GOL Rodolfo Flores (HUR) -cabezazo-</br>39 GOL Carlos Netto (SLA) -penal-</br>80 GOL Pedro Barrios (HUR) -penal-,45,90,0,0
13/06/1994,Cúper,visitante,empate,1,1,Español,13° fecha del Campeonato Clausura 1994,Nueva España,Mario Gallina,"Marcos Gutiérrez; Humberto Váttimos, Pedro Barrios, César Couceiro y Hugo Corbalán; Claudio Marini, Rogger Morales, Víctor Delgado y Hugo Morales; Walter Pelletti y Rodolfo Flores (81 Jorge Cruz).","Pedro Catalano; José Batista, Rogelio Perrone, Alberto Vargas y Sergio Zanetti; Sergio Castillo, Pablo Michelini, José Barrella y Sandro Ojeda; Gustavo Spallina (7 Federico Basavilbaso) y Marcelo Caviglia.",foto,20 GOL José Barrella (ESP)</br>78 GOL Rodolfo Flores (HUR),45,90,0,0
